debate_audio_id,sentence_id,sentence_index,speaker_raw,n_words,start_sec,end_sec,duration_sec,sentence_text,source
1034,1034_w1574,1573,UNKNOWN,9,7032.767,7036.291,3.524,What we know is that this war must end.,whisper_canonical
1034,1034_w1575,1574,UNKNOWN,22,7037.131,7044.258,7.127,"It must end immediately, and the way it will end is we need a ceasefire deal and we need the hostages out.",whisper_canonical
1034,1034_w1576,1575,UNKNOWN,12,7045.019,7048.142,3.123,And so we will continue to work around the clock on that.,whisper_canonical
1034,1034_w1577,1576,UNKNOWN,16,7048.943,7054.566,5.623,"work around the clock, also understanding that we must chart a course for a two-state solution.",whisper_canonical
1034,1034_w1578,1577,UNKNOWN,21,7055.286,7063.37,8.084,"And in that solution, there must be security for the Israeli people and Israel and an equal measure for the Palestinians.",whisper_canonical
1034,1034_w1579,1578,UNKNOWN,22,7063.85,7070.954,7.104,"But the one thing I will assure you always, I will always give Israel the ability to defend itself, in particular as",whisper_canonical
1034,1034_w1580,1579,UNKNOWN,15,7072.134,7077.197,5.063,it relates to Iran and any threat that Iran and its proxies pose to Israel.,whisper_canonical
1034,1034_w1581,1580,UNKNOWN,25,7077.757,7088.213,10.456,"But we must have a two-state solution where we can rebuild Gaza, where the Palestinians have security, self-determination, and the dignity they so rightly deserve.",whisper_canonical
1034,1034_w1582,1581,UNKNOWN,28,7089.147,7098.712,9.565,"President Trump, how would you negotiate with Netanyahu and also Hamas in order to get the hostages out and prevent the killing of more innocent civilians in Gaza?",whisper_canonical
1034,1034_w1583,1582,UNKNOWN,9,7098.952,7101.294,2.342,"If I were president, it would have never started.",whisper_canonical
1034,1034_w1584,1583,UNKNOWN,9,7101.794,7105.216,3.422,"If I were president, Russia would have never, ever.",whisper_canonical
1034,1034_w1585,1584,UNKNOWN,5,7105.536,7106.877,1.341,I know Putin very well.,whisper_canonical
1034,1034_w1586,1585,UNKNOWN,31,7107.057,7114.941,7.884,"He would have never and there was no threat of it either, by the way, for four years have gone into Ukraine and killed millions of people when you added up.",whisper_canonical
1034,1034_w1587,1586,UNKNOWN,10,7115.201,7117.603,2.402,Far worse than people understand what's going on over there.,whisper_canonical
1034,1034_w1588,1587,UNKNOWN,13,7118.603,7122.869,4.266,"But when she mentions about Israel, all of a sudden, she hates Israel.",whisper_canonical
1034,1034_w1589,1588,UNKNOWN,17,7123.169,7128.596,5.427,She wouldn't even meet with Netanyahu when he went to Congress to make a very important speech.,whisper_canonical
1034,1034_w1590,1589,UNKNOWN,14,7128.876,7132.141,3.265,She refused to be there because she was at a sorority party of hers.,whisper_canonical
1034,1034_w1591,1590,UNKNOWN,8,7132.461,7133.963,1.502,She wanted to go to the sorority party.,whisper_canonical
1034,1034_w1592,1591,UNKNOWN,3,7134.944,7135.905,0.961,She hates Israel.,whisper_canonical
1034,1034_w1593,1592,UNKNOWN,15,7136.345,7141.29,4.945,"If she's president, I believe that Israel will not exist within two years from now.",whisper_canonical
1034,1034_w1594,1593,UNKNOWN,15,7141.33,7144.233,2.903,"And I've been pretty good at predictions, and I hope I'm wrong about that one.",whisper_canonical
1034,1034_w1595,1594,UNKNOWN,3,7144.894,7145.854,0.96,She hates Israel.,whisper_canonical
1034,1034_w1596,1595,UNKNOWN,23,7146.195,7154.723,8.528,"At the same time, in her own way, she hates the Arab population because the whole place is going to get blown up.",whisper_canonical
1034,1034_w1597,1596,UNKNOWN,4,7155.243,7158.246,3.003,"Arabs, Jewish people, Israel.",whisper_canonical
1034,1034_w1598,1597,UNKNOWN,4,7158.566,7159.547,0.981,Israel will be gone.,whisper_canonical
1034,1034_w1599,1598,UNKNOWN,5,7160.368,7161.89,1.522,It would have never happened.,whisper_canonical
1034,1034_w1600,1599,UNKNOWN,6,7162.151,7164.334,2.183,Iran was broke under Donald Trump.,whisper_canonical
1034,1034_w1601,1600,UNKNOWN,3,7164.775,7165.576,0.801,Now Iran has,whisper_canonical
1034,1034_w1602,1601,UNKNOWN,11,7166.617,7169.722,3.105,billion because they took off all the sanctions that I had.,whisper_canonical
1034,1034_w1603,1602,UNKNOWN,13,7170.123,7173.848,3.725,Iran had no money for Hamas or Hezbollah or any of the different,whisper_canonical
1034,1034_w1604,1603,UNKNOWN,11,7175.65,7179.872,4.222,"spheres of terror, and they are spheres of terror, horrible terror.",whisper_canonical
1034,1034_w1605,1604,UNKNOWN,4,7180.252,7180.952,0.7,They had no money.,whisper_canonical
1034,1034_w1606,1605,UNKNOWN,9,7181.352,7182.893,1.541,"It was a big story, and you know it.",whisper_canonical
1034,1034_w1607,1606,UNKNOWN,6,7182.953,7184.513,1.56,"You covered it very well, actually.",whisper_canonical
1034,1034_w1608,1607,UNKNOWN,6,7184.933,7187.014,2.081,They had no money for terror.,whisper_canonical
1034,1034_w1609,1608,UNKNOWN,3,7187.454,7188.455,1.001,They were broke.,whisper_canonical
1034,1034_w1610,1609,UNKNOWN,16,7188.875,7193.777,4.902,"Now they're a rich nation, and now what they're doing is they're spreading that money around.",whisper_canonical
1034,1034_w1611,1610,UNKNOWN,9,7194.817,7197.819,3.002,Look at what's happening with the Houthis and Yemen.,whisper_canonical
1034,1034_w1612,1611,UNKNOWN,9,7198.119,7199.9,1.781,Look at what's going on in the Middle East.,whisper_canonical
1034,1034_w1613,1612,UNKNOWN,5,7200.341,7201.701,1.36,This would have never happened.,whisper_canonical
1034,1034_w1614,1613,UNKNOWN,17,7201.982,7207.265,5.283,"I will get that settled and fast, and I'll get the war with Ukraine and Russia ended.",whisper_canonical
1034,1034_w1615,1614,UNKNOWN,11,7207.885,7212.628,4.743,"If I'm president-elect, I'll get it done before even becoming president.",whisper_canonical
1034,1034_w1616,1615,UNKNOWN,8,7212.889,7214.99,2.101,"Vice President Harris, he says you hate Israel.",whisper_canonical
1034,1034_w1617,1616,UNKNOWN,4,7215.894,7217.515,1.621,That's absolutely not true.,whisper_canonical
1034,1034_w1618,1617,UNKNOWN,13,7217.535,7222.838,5.303,I have my entire career and life supported Israel and the Israeli people.,whisper_canonical
1034,1034_w1619,1618,UNKNOWN,33,7223.218,7236.665,13.447,"He knows that he's trying to again divide and distract from the reality, which is it is very well known that Donald Trump is weak and wrong on national security and foreign policy.",whisper_canonical
1034,1034_w1620,1619,UNKNOWN,41,7236.825,7252.775,15.95,"It is well known that he admires dictators, wants to be a dictator on day one according to himself, It is well known that he said of Putin that he can do whatever the hell he wants and go into Ukraine.",whisper_canonical
1034,1034_w1621,1620,UNKNOWN,15,7253.415,7258.739,5.324,It is well known that he said when Russia went into Ukraine it was brilliant.,whisper_canonical
1034,1034_w1622,1621,UNKNOWN,11,7259.68,7263.922,4.242,It is well known he exchanged love letters with Kim Jong-un,whisper_canonical
1034,1034_w1623,1622,UNKNOWN,31,7264.983,7278.48,13.497,And it is absolutely well known that these dictators and autocrats are rooting for you to be president again because they're so clear they can manipulate you with flattery and favors.,whisper_canonical
1034,1034_w1624,1623,UNKNOWN,4,7279.241,7280.342,1.101,And that is why.,whisper_canonical
1034,1034_w1625,1624,UNKNOWN,16,7281.68,7286.962,5.282,So many military leaders who you have worked with have told me you are a disgrace.,whisper_canonical
1034,1034_w1626,1625,UNKNOWN,34,7287.743,7301.689,13.946,"That is why we understand that we have to have a president who is not consistently weak and wrong on national security, including the importance of upholding and respecting in highest regard our military.",whisper_canonical
1034,1034_w1627,1626,UNKNOWN,5,7301.849,7303.15,1.301,"Vice President Harris, thank you.",whisper_canonical
1034,1034_w1628,1627,UNKNOWN,7,7304.384,7306.266,1.882,And she's the one that caused it.,whisper_canonical
1034,1034_w1629,1628,UNKNOWN,21,7306.707,7316.119,9.412,That's weak on national security by allowing every nation last month for the year different countries sending people into our country.,whisper_canonical
1034,1034_w1630,1629,UNKNOWN,6,7316.399,7317.781,1.382,Their crime weights are way down.,whisper_canonical
1034,1034_w1631,1630,UNKNOWN,5,7318.722,7320.384,1.662,Putin endorsed her last week.,whisper_canonical
1034,1034_w1632,1631,UNKNOWN,5,7320.825,7321.786,0.961,"Said, I hope she wins.",whisper_canonical
1034,1034_w1633,1632,UNKNOWN,6,7321.866,7322.687,0.821,And I think he meant it.,whisper_canonical
1034,1034_w1634,1633,UNKNOWN,9,7323.388,7326.69,3.302,Because what he's gotten away with is absolutely incredible.,whisper_canonical
1034,1034_w1635,1634,UNKNOWN,6,7326.73,7327.991,1.261,It wouldn't have happened with me.,whisper_canonical
1034,1034_w1636,1635,UNKNOWN,14,7328.631,7333.634,5.003,"The leaders of other countries think that they're weak and incompetent, and they are.",whisper_canonical
1034,1034_w1637,1636,UNKNOWN,3,7334.014,7335.435,1.421,They're grossly incompetent.,whisper_canonical
1034,1034_w1638,1637,UNKNOWN,6,7335.795,7337.296,1.501,And I just ask one question.,whisper_canonical
1034,1034_w1639,1638,UNKNOWN,37,7337.676,7348.763,11.087,"Why does Biden go in and kill the Keystone pipeline and approve the single biggest deal that Russia has ever made, Nord Stream the biggest pipeline anywhere in the world going to Germany and all over Europe?",whisper_canonical
1034,1034_w1640,1639,UNKNOWN,6,7349.423,7351.564,2.141,because they're weak and they're ineffective.,whisper_canonical
1034,1034_w1641,1640,UNKNOWN,11,7351.904,7353.525,1.621,"And Biden, by the way, gets paid a lot of money.",whisper_canonical
1034,1034_w1642,1641,UNKNOWN,4,7353.545,7354.486,0.941,"President Trump, thank you.",whisper_canonical
1034,1034_w1643,1642,UNKNOWN,9,7354.506,7355.946,1.44,We have a lot of issues to get to.,whisper_canonical
1034,1034_w1644,1643,UNKNOWN,23,7356.107,7362.33,6.223,We'll be right back with much more of this historic ABC News presidential debate from the National Constitution Center right here in Philadelphia.,whisper_canonical
1034,1034_w1645,1644,UNKNOWN,4,7362.45,7362.95,0.5,Back in a moment.,whisper_canonical
1034,1034_w1646,1645,UNKNOWN,9,7369.794,7373.776,3.982,The ABC News presidential debate will continue after this.,whisper_canonical
1034,1034_w1647,1646,UNKNOWN,6,7381.767,7382.647,0.88,The House will be in order.,whisper_canonical
1034,1034_w1648,1647,UNKNOWN,11,7383.388,7387.389,4.001,"This year, C-SPAN celebrates years of covering Congress like no other.",whisper_canonical
1034,1034_w1649,1648,UNKNOWN,32,7388.53,7400.855,12.325,"Since we've been your primary source for Capitol Hill, providing balanced, unfiltered coverage of government, taking you to where the policies debated and decided, all with the support of America's cable companies.",whisper_canonical
1034,1034_w1650,1649,UNKNOWN,7,7401.795,7405.417,3.622,"C-SPAN, years and counting, powered by cable.",whisper_canonical
1034,1034_w1651,1650,UNKNOWN,44,7411.301,7430.192,18.891,"Friday nights, watch C-SPAN's campaign trail, a weekly roundup of C-SPAN's campaign coverage, providing a one-stop shop to discover what the candidates across the country are saying to voters, along with firsthand accounts from political reporters, updated poll numbers, fundraising data, and campaign ads.",whisper_canonical
1034,1034_w1652,1651,UNKNOWN,8,7430.632,7434.794,4.162,Watch C-SPAN's campaign trail Friday nights at p.m.,whisper_canonical
1034,1034_w1653,1652,UNKNOWN,24,7434.814,7445.144,10.33,"Eastern. on C-SPAN, online at c-span.org or download as a podcast on C-SPAN Now, our free mobile app or wherever you get your podcasts.",whisper_canonical
1034,1034_w1654,1653,UNKNOWN,6,7445.725,7448.507,2.782,"C-SPAN, your unfiltered view of politics.",whisper_canonical
1034,1034_w1655,1654,UNKNOWN,16,7458.418,7466.484,8.066,"As the presidential campaign continues, American History TV presents a new nine-part series, Historic Presidential Elections.",whisper_canonical
1034,1034_w1656,1655,UNKNOWN,8,7466.884,7468.925,2.041,Learn about the pivotal issues of different eras.,whisper_canonical
1034,1034_w1657,1656,UNKNOWN,14,7469.225,7473.769,4.544,"Uncover what made these elections historic, and explore their lasting impact on the nation.",whisper_canonical
1034,1034_w1658,1657,UNKNOWN,4,7474.149,7475.67,1.521,"This Saturday, at p.m.",whisper_canonical
1034,1034_w1659,1658,UNKNOWN,7,7475.73,7477.351,1.621,"Eastern, a look at the election of",whisper_canonical
1034,1034_w1660,1659,UNKNOWN,24,7478.772,7486.577,7.805,"Abraham Lincoln defeated several other candidates, including Senator Stephen Douglas, to become the first Republican elected president before he took office in March of",whisper_canonical
1034,1034_w1661,1660,UNKNOWN,6,7488.059,7489.842,1.783,Several states in the southern U.S.,whisper_canonical
1034,1034_w1662,1661,UNKNOWN,10,7489.922,7492.206,2.284,pulled out of the Union leading to the Civil War.,whisper_canonical
1034,1034_w1663,1662,UNKNOWN,7,7492.627,7496.534,3.907,Watch historic presidential elections Saturdays at p.m.,whisper_canonical
1034,1034_w1664,1663,UNKNOWN,7,7496.574,7499.479,2.905,Eastern on American History TV on C-SPAN,whisper_canonical
1034,1034_w1665,1664,UNKNOWN,29,7508.237,7519.201,10.964,"Start your day with Washington Journal, your window into the nation's capital, the only daily nationally televised forum for discussing the latest issues in Washington and across the country.",whisper_canonical
1034,1034_w1666,1665,UNKNOWN,26,7519.261,7525.883,6.622,What I love about your show is that it gives the people an opportunity to speak for themselves on the issues that they actually care about.,whisper_canonical
1034,1034_w1667,1666,UNKNOWN,16,7526.383,7532.465,6.082,Join us for a live three-hour conversation with a variety of congressional members and Washington influencers.,whisper_canonical
1034,1034_w1668,1667,UNKNOWN,4,7533.225,7534.045,0.82,I love this show.,whisper_canonical
1034,1034_w1669,1668,UNKNOWN,22,7534.125,7540.408,6.283,This is my favorite show to do of all shows because I actually get to hear what the American people care about.,whisper_canonical
1034,1034_w1670,1669,UNKNOWN,12,7541.368,7545.59,4.222,You can watch Washington Journal live every morning at Eastern on C-SPAN.,whisper_canonical
1034,1034_w1671,1670,UNKNOWN,6,7545.97,7548.791,2.821,C-SPAN now or online at c-span.org.,whisper_canonical
1034,1034_w1672,1671,UNKNOWN,10,7558.66,7561.822,3.162,Listening to programs on C-SPAN through C-SPAN Radio is easy.,whisper_canonical
1034,1034_w1673,1672,UNKNOWN,15,7562.102,7567.306,5.204,"Tell your smart speaker, play C-SPAN Radio and listen to Washington Journal daily at a.m.",whisper_canonical
1034,1034_w1674,1673,UNKNOWN,8,7567.366,7570.108,2.742,Eastern. Important public affairs events throughout the day.,whisper_canonical
1034,1034_w1675,1674,UNKNOWN,5,7570.508,7572.47,1.962,And weekdays catch Washington today.,whisper_canonical
1034,1034_w1676,1675,UNKNOWN,4,7572.71,7574.251,1.541,Listen to C-SPAN anytime.,whisper_canonical
1034,1034_w1677,1676,UNKNOWN,12,7574.551,7578.674,4.123,"Just tell your smart speaker, play C-SPAN Radio, C-SPAN, powered by cable.",whisper_canonical
1034,1034_w1678,1677,UNKNOWN,20,7584.701,7591.325,6.624,"C-SPAN NOW is a free mobile app featuring your unfiltered view of what's happening in Washington, live and on demand.",whisper_canonical
1034,1034_w1679,1678,UNKNOWN,18,7591.846,7596.629,4.783,Keep up with the day's biggest events with live streams of floor proceedings and hearings from the U.S.,whisper_canonical
1034,1034_w1680,1679,UNKNOWN,18,7596.669,7603.373,6.704,"Congress, White House events, the courts, campaigns, and more from the world of politics, all at your fingertips.",whisper_canonical
1034,1034_w1681,1680,UNKNOWN,29,7603.993,7614.06,10.067,"You can also stay current with the latest episodes of Washington Journal and find scheduling information for C-SPAN's TV networks and C-SPAN radio, plus a variety of compelling podcasts.",whisper_canonical
1034,1034_w1682,1681,UNKNOWN,11,7614.62,7617.684,3.064,C-SPAN NOW is available at the Apple Store and Google Play.,whisper_canonical
1034,1034_w1683,1682,UNKNOWN,18,7618.064,7624.312,6.248,"Scan the QR code to download it for free today, or visit our website, cspan.org slash cspan now.",whisper_canonical
1034,1034_w1684,1683,UNKNOWN,10,7624.972,7629.398,4.426,"C-SPAN NOW, your front row seat to Washington, anytime, anywhere.",whisper_canonical
1034,1034_w1685,1684,UNKNOWN,22,7634.037,7640.685,6.648,We'll head back to Philadelphia now as Vice President Harris and former President Trump meet face to face for the first time.,whisper_canonical
1034,1034_w1686,1685,UNKNOWN,12,7640.946,7645.852,4.906,You're watching C-SPAN's live coverage of the ABC News presidential debate simulcast.,whisper_canonical
1034,1034_w1687,1686,UNKNOWN,5,7652.79,7655.691,2.901,"Constitution Center in Philadelphia, Pennsylvania.",whisper_canonical
1034,1034_w1688,1687,UNKNOWN,7,7656.392,7659.593,3.201,"Here again, David Muir and Lindsey Davis.",whisper_canonical
1034,1034_w1689,1688,UNKNOWN,10,7660.193,7663.255,3.062,Welcome back to this historic ABC News presidential debate tonight.,whisper_canonical
1034,1034_w1690,1689,UNKNOWN,5,7663.275,7664.115,0.84,We're going to continue here.,whisper_canonical
1034,1034_w1691,1690,UNKNOWN,10,7664.135,7665.596,1.461,And I want to turn to the war in Ukraine.,whisper_canonical
1034,1034_w1692,1691,UNKNOWN,10,7665.616,7668.077,2.461,We're now two and a half years into this conflict.,whisper_canonical
1034,1034_w1693,1692,UNKNOWN,52,7668.137,7683.083,14.946,"Mr. President, it has been the position of the Biden administration that we must defend Ukraine from Russia, from Vladimir Putin, to defend their sovereignty, their democracy, that it's in America's best interest to do so, arguing that if Putin wins, He may be emboldened to move even further into other countries.",whisper_canonical
1034,1034_w1694,1693,UNKNOWN,10,7683.683,7686.064,2.381,You have said you would solve this war in hours.,whisper_canonical
1034,1034_w1695,1694,UNKNOWN,8,7686.104,7687.805,1.701,You said so just before the break tonight.,whisper_canonical
1034,1034_w1696,1695,UNKNOWN,6,7688.225,7689.986,1.761,How exactly would you do that?,whisper_canonical
1034,1034_w1697,1696,UNKNOWN,11,7690.246,7691.987,1.741,And I want to ask you a very simple question tonight.,whisper_canonical
1034,1034_w1698,1697,UNKNOWN,8,7692.267,7694.568,2.301,Do you want Ukraine to win this war?,whisper_canonical
1034,1034_w1699,1698,UNKNOWN,6,7695.188,7696.428,1.24,I want the war to stop.,whisper_canonical
1034,1034_w1700,1699,UNKNOWN,15,7696.748,7702.391,5.643,"I want to save lives that are being uselessly, people being killed by the millions.",whisper_canonical
1034,1034_w1701,1700,UNKNOWN,3,7702.491,7703.331,0.84,It's the millions.,whisper_canonical
1034,1034_w1702,1701,UNKNOWN,14,7703.711,7707.312,3.601,"It's so much worse than the numbers that you're getting, which are fake numbers.",whisper_canonical
1034,1034_w1703,1702,UNKNOWN,26,7707.993,7718.404,10.411,"Look. We're in for billion or more because they don't ask Europe, which is a much bigger beneficiary to getting this thing done than we are.",whisper_canonical
1034,1034_w1704,1703,UNKNOWN,21,7719.334,7728.004,8.67,They're in for billion less because Biden and you don't have the courage to ask Europe like I did with NATO.,whisper_canonical
1034,1034_w1705,1704,UNKNOWN,25,7728.444,7735.632,7.188,"They paid billions and billions, hundreds of billions of dollars when I said, either you pay up or we're not going to protect you anymore.",whisper_canonical
1034,1034_w1706,1705,UNKNOWN,18,7735.692,7739.536,3.844,So that's maybe one of the reasons I don't like me as much as they like weak people.,whisper_canonical
1034,1034_w1707,1706,UNKNOWN,7,7741.157,7742.538,1.381,You take a look at what's happening.,whisper_canonical
1034,1034_w1708,1707,UNKNOWN,5,7742.858,7746.299,3.441,We're in for to billion.,whisper_canonical
1034,1034_w1709,1708,UNKNOWN,3,7746.599,7747.94,1.341,They're into to,whisper_canonical
1034,1034_w1710,1709,UNKNOWN,6,7749.04,7751.941,2.901,They should be forced to equalize.,whisper_canonical
1034,1034_w1711,1710,UNKNOWN,11,7752.262,7754.943,2.681,"With that being said, I want to get the war settled.",whisper_canonical
1034,1034_w1712,1711,UNKNOWN,11,7755.163,7757.804,2.641,"I know Zelensky very well, and I know Putin very well.",whisper_canonical
1034,1034_w1713,1712,UNKNOWN,10,7757.864,7761.66,3.796,"I have a good relationship, and they respect You're president.",whisper_canonical
1034,1034_w1714,1713,UNKNOWN,4,7761.88,7763.121,1.241,Okay? They respect me.,whisper_canonical
1034,1034_w1715,1714,UNKNOWN,4,7763.161,7764.322,1.161,They don't respect Biden.,whisper_canonical
1034,1034_w1716,1715,UNKNOWN,5,7764.382,7765.442,1.06,How would you respect him?,whisper_canonical
1034,1034_w1717,1716,UNKNOWN,4,7765.742,7766.803,1.061,Why? For what reason?,whisper_canonical
1034,1034_w1718,1717,UNKNOWN,12,7767.163,7769.824,2.661,He hasn't even made a phone call in two years to Putin.,whisper_canonical
1034,1034_w1719,1718,UNKNOWN,5,7769.864,7771.164,1.3,He hasn't spoken to anybody.,whisper_canonical
1034,1034_w1720,1719,UNKNOWN,7,7771.465,7772.625,1.16,They don't even try and get it.,whisper_canonical
1034,1034_w1721,1720,UNKNOWN,9,7772.945,7775.266,2.321,That is a war that's dying to be settled.,whisper_canonical
1034,1034_w1722,1721,UNKNOWN,10,7775.606,7778.208,2.602,I will get it settled before I even become president.,whisper_canonical
1034,1034_w1723,1722,UNKNOWN,15,7778.248,7783.07,4.822,"If I win, when I'm president-elect, and what I'll do is I'll speak to one.",whisper_canonical
1034,1034_w1724,1723,UNKNOWN,5,7783.19,7784.15,0.96,I'll speak to the other.,whisper_canonical
1034,1034_w1725,1724,UNKNOWN,4,7784.45,7785.391,0.941,I'll get them together.,whisper_canonical
1034,1034_w1726,1725,UNKNOWN,6,7785.691,7787.372,1.681,That war would have never happened.,whisper_canonical
1034,1034_w1727,1726,UNKNOWN,19,7787.732,7794.394,6.662,"And in fact, when I saw Putin after I left, unfortunately left because our country has gone to hell.",whisper_canonical
1034,1034_w1728,1727,UNKNOWN,17,7794.874,7798.675,3.801,"But after I left, when I saw him building up soldiers, he did it after I left.",whisper_canonical
1034,1034_w1729,1728,UNKNOWN,7,7799.296,7801.916,2.62,"I said, oh, he must be negotiating.",whisper_canonical
1034,1034_w1730,1729,UNKNOWN,9,7801.996,7804.177,2.181,"It must be a good, strong point of negotiation.",whisper_canonical
1034,1034_w1731,1730,UNKNOWN,13,7804.497,7808.298,3.801,"Well, it wasn't because Biden had no idea how to talk to him.",whisper_canonical
1034,1034_w1732,1731,UNKNOWN,8,7808.558,7810.299,1.741,He had no idea how to stop it.,whisper_canonical
1034,1034_w1733,1732,UNKNOWN,8,7810.599,7812.42,1.821,And now you have millions of people dead.,whisper_canonical
1034,1034_w1734,1733,UNKNOWN,5,7812.7,7813.88,1.18,And it's only getting worse.,whisper_canonical
1034,1034_w1735,1734,UNKNOWN,8,7813.98,7815.64,1.66,And it could lead to World War III.,whisper_canonical
1034,1034_w1736,1735,UNKNOWN,4,7815.921,7816.981,1.06,"Don't kid yourself, David.",whisper_canonical
1034,1034_w1737,1736,UNKNOWN,16,7817.401,7821.524,4.123,We're playing with World War and we have a president that we don't even know of.,whisper_canonical
1034,1034_w1738,1737,UNKNOWN,4,7821.844,7823.005,1.161,Where is our president?,whisper_canonical
1034,1034_w1739,1738,UNKNOWN,8,7823.285,7824.766,1.481,We don't even know if he's a president.,whisper_canonical
1034,1034_w1740,1739,UNKNOWN,5,7824.806,7825.547,0.741,And just to clarify here.,whisper_canonical
1034,1034_w1741,1740,UNKNOWN,10,7825.567,7827.809,2.242,They threw him out of a campaign like a dog.,whisper_canonical
1034,1034_w1742,1741,UNKNOWN,4,7827.849,7828.569,0.72,We don't even know.,whisper_canonical
1034,1034_w1743,1742,UNKNOWN,4,7829.029,7829.93,0.901,Is he our president?,whisper_canonical
1034,1034_w1744,1743,UNKNOWN,10,7830.27,7833.252,2.982,But we have a president that doesn't know he's alive.,whisper_canonical
1034,1034_w1745,1744,UNKNOWN,4,7833.533,7834.153,0.62,Your time is up.,whisper_canonical
1034,1034_w1746,1745,UNKNOWN,6,7834.974,7836.235,1.261,Just to clarify in the question.,whisper_canonical
1034,1034_w1747,1746,UNKNOWN,7,7836.875,7838.176,1.301,Do you believe it's in the U.S.,whisper_canonical
1034,1034_w1748,1747,UNKNOWN,11,7838.256,7840.758,2.502,"best interest for Ukraine to win this war, yes or no?",whisper_canonical
1034,1034_w1749,1748,UNKNOWN,5,7840.778,7841.679,0.901,I think it's the U.S.,whisper_canonical
1034,1034_w1750,1749,UNKNOWN,12,7841.719,7844.862,3.143,best interest to get this war finished and just get it done.,whisper_canonical
1034,1034_w1751,1750,UNKNOWN,16,7845.302,7851.187,5.885,Negotiate a deal because we have to stop all of these human lives from being destroyed.,whisper_canonical
1034,1034_w1752,1751,UNKNOWN,8,7851.207,7852.808,1.601,"I want to take this device, President Harris.",whisper_canonical
1034,1034_w1753,1752,UNKNOWN,41,7852.848,7863.797,10.949,"I want to get your thoughts on support for Ukraine in this moment, but also as commander in chief, if elected, how would you deal with Vladimir Putin and would it be any different from what we're seeing from President Biden?",whisper_canonical
1034,1034_w1754,1753,UNKNOWN,21,7864.847,7870.431,5.584,"Well, first of all, it's important to remind the former president you're not running against Joe Biden, you're running against me.",whisper_canonical
1034,1034_w1755,1754,UNKNOWN,24,7872.513,7878.477,5.964,I believe the reason that Donald Trump says that this war would be over within hours is because he would just give it up.,whisper_canonical
1034,1034_w1756,1755,UNKNOWN,8,7879.358,7881.119,1.761,And that's not who we are as Americans.,whisper_canonical
1034,1034_w1757,1756,UNKNOWN,5,7881.159,7882.62,1.461,Let's understand what happened here.,whisper_canonical
1034,1034_w1758,1757,UNKNOWN,38,7883.461,7900.735,17.274,"I actually met with Zelensky a few days before Russia invaded tried through force to change territorial boundaries to defy one of the most important international rules and norms, which is the importance of sovereignty and territorial integrity.",whisper_canonical
1034,1034_w1759,1758,UNKNOWN,6,7901.235,7902.797,1.562,And I met with President Zelenski.,whisper_canonical
1034,1034_w1760,1759,UNKNOWN,12,7902.937,7906.64,3.703,I shared with him American intelligence about how he could defend himself.,whisper_canonical
1034,1034_w1761,1760,UNKNOWN,12,7907.201,7911.424,4.223,"Days later, I went to NATO's Eastern flank, to Poland and Romania.",whisper_canonical
1034,1034_w1762,1761,UNKNOWN,20,7912.265,7919.772,7.507,"And through the work that I and others did, we brought countries together to support Ukraine in its righteous defense.",whisper_canonical
1034,1034_w1763,1762,UNKNOWN,31,7920.412,7933.623,13.211,"And because of our support, because of the air defense, the ammunition, the artillery, the javelins, the Abrams tanks that we have provided, Ukraine stands as an independent and free country.",whisper_canonical
1034,1034_w1764,1763,UNKNOWN,13,7933.864,7937.326,3.462,"If Donald Trump were president, Putin would be sitting in Kiev right now.",whisper_canonical
1034,1034_w1765,1764,UNKNOWN,14,7938.067,7943.51,5.443,"And understand what that would mean, because Putin's agenda is not just about Ukraine.",whisper_canonical
1034,1034_w1766,1765,UNKNOWN,37,7944.31,7958.577,14.267,"Understand why the European allies and our NATO allies are so thankful that you are no longer president, and that we understand the importance of the greatest military alliance the world has ever known, which is NATO.",whisper_canonical
1034,1034_w1767,1766,UNKNOWN,19,7959.397,7966.14,6.743,And what we have done to preserve the ability of Zelensky and the Ukrainians to fight for their independence.,whisper_canonical
1034,1034_w1768,1767,UNKNOWN,18,7966.6,7972.923,6.323,"Otherwise, Putin would be sitting in Kiev with his eyes on the rest of Europe, starting with Poland.",whisper_canonical
1034,1034_w1769,1768,UNKNOWN,44,7972.963,7987.81,14.847,And why don't you tell the Polish Americans right here in Pennsylvania how quickly you would give up for the sake of favor and what you think is a friendship with what is known to be a dictator who would eat you for lunch.,whisper_canonical
1034,1034_w1770,1769,UNKNOWN,5,7989.368,7990.47,1.102,"Vice President Harris, thank you.",whisper_canonical
1034,1034_w1771,1770,UNKNOWN,9,7990.49,7992.274,1.784,We've heard from both of you on Ukraine tonight.,whisper_canonical
1034,1034_w1772,1771,UNKNOWN,7,7992.495,7994.178,1.683,Afghanistan came up on the last hour.,whisper_canonical
1034,1034_w1773,1772,UNKNOWN,10,7994.199,7996.764,2.565,I wanted her to respond to something you said earlier.,whisper_canonical
1034,1034_w1774,1773,UNKNOWN,7,7997.786,7999.209,1.423,"Please, I'll give you a minute here.",whisper_canonical
1034,1034_w1775,1774,UNKNOWN,14,8000.407,8005.91,5.503,"Putin would be sitting in Moscow, and he wouldn't have lost men and women.",whisper_canonical
1034,1034_w1776,1775,UNKNOWN,10,8006.37,8009.132,2.762,But he would have been sitting in Moscow quiet place.,whisper_canonical
